risk,cause,location_name,year,deaths_count_all_age,deaths_count_lower,deaths_count_upper,deaths_asr,deaths_asr_lower,deaths_asr_upper,dalys_asdr,dalys_asdr_lower,dalys_asdr_upper,deaths_count_from_age_sex_sum,deaths_count_difference_vs_baseline,dalys_count_from_age_sex_sum,dalys_count_ui_note,population_total_from_age_sex
pm25,lri,High SDI,1990,66442.8223023755,24745.263017911628,99168.15297250875,3.6634539222498597,1.3663896000703426,5.491725508778839,147.61188382487381,57.120388445350095,221.71166311281405,66442.82230237547,-2.9103830456733704e-11,2584620.2916256525,point_estimate_sum_from_age_sex_only,2057966635.651262
pm25,lri,High SDI,1991,65109.56788957615,24868.874995063983,96812.23946512438,3.537672963217047,1.356913294361329,5.255473760677611,141.87433154345496,57.07424326177496,208.144718294845,65109.56788957614,-1.4551915228366852e-11,2475322.925303702,point_estimate_sum_from_age_sex_only,2077488825.2925727
pm25,lri,High SDI,1992,65529.12756892634,25883.30192787237,95905.04787583045,3.509351882944524,1.390013236278124,5.162756027593303,139.24123702862744,57.79532385595496,204.8550690185179,65529.12756892638,3.637978807091713e-11,2420129.853566794,point_estimate_sum_from_age_sex_only,2095680728.3622825
pm25,lri,High SDI,1993,70127.4105985488,28529.453045852988,100963.39636308428,3.669907197254953,1.4956762115739843,5.291671835837889,141.04743253566738,60.296559908746126,203.71931321376485,70127.41059854877,-2.9103830456733704e-11,2461795.7243472314,point_estimate_sum_from_age_sex_only,2112738200.2220192
pm25,lri,High SDI,1994,71158.51480761323,29619.75328800431,100707.90458465162,3.6634586420304056,1.5281815393716127,5.204602186024928,139.6367791501437,60.29408073780359,200.85605943132543,71158.51480761323,0.0,2442942.733823786,point_estimate_sum_from_age_sex_only,2128161470.819252
pm25,lri,High SDI,1995,72366.02846172177,30555.970052402405,103650.95758722798,3.6521759385149313,1.547186511566009,5.2325153415377725,136.54468326218068,59.43991202539531,200.04363098116525,72366.02846172181,4.3655745685100555e-11,2397546.3916503703,point_estimate_sum_from_age_sex_only,2142554665.3639135
pm25,lri,High SDI,1996,71368.94991110444,29934.71084661341,103381.9385712571,3.542762377808278,1.4916926120481269,5.1250725690671315,130.07181588570916,55.4841353241055,187.25727146813188,71368.94991110444,0.0,2287611.330865186,point_estimate_sum_from_age_sex_only,2156358204.0431275
pm25,lri,High SDI,1997,71113.09807981396,29670.506771266366,101574.11355100703,3.4672360623426997,1.4512472836457802,4.977803014890023,124.11558852570889,52.97933926432845,182.44830572621152,71113.09807981402,5.820766091346741e-11,2189976.111683215,point_estimate_sum_from_age_sex_only,2169795720.4817467
pm25,lri,High SDI,1998,70990.30008075578,29470.13681394849,101450.72878859146,3.390119217985682,1.4108479239361584,4.85612901165332,118.71836632240455,50.391840083949845,171.6469387567253,70990.30008075578,0.0,2110948.565540281,point_estimate_sum_from_age_sex_only,2183120948.0695367
pm25,lri,High SDI,1999,71405.37835847169,29480.173791395304,102145.20189599137,3.317144898194388,1.3740942508042517,4.751354237226672,114.47516659295663,48.710159321584165,163.32448654880343,71405.3783584717,1.4551915228366852e-11,2071811.1751186738,point_estimate_sum_from_age_sex_only,2196457594.350284
pm25,lri,High SDI,2000,69467.48761899161,28336.541969479105,100300.76435418837,3.156601247135367,1.2928052143310076,4.539717003307743,109.05313586400096,46.08535720015994,158.81504030321793,69467.48761899158,-2.9103830456733704e-11,2007219.0540251613,point_estimate_sum_from_age_sex_only,2209807794.698885
pm25,lri,High SDI,2001,66164.94537154703,27051.01220473554,95521.2424371717,2.9439246982273235,1.2068469847163514,4.244785475883918,102.41444751567796,42.88050895778834,149.60869219150715,66164.94537154702,-1.4551915228366852e-11,1910108.0141521299,point_estimate_sum_from_age_sex_only,2224268934.19719
pm25,lri,High SDI,2002,66532.01159573732,27141.772142567715,96506.20778600502,2.8792397641034793,1.176146264268368,4.154830912808116,98.27833015151565,40.520577608076486,140.0272355579101,66532.01159573733,1.4551915228366852e-11,1873009.352638681,point_estimate_sum_from_age_sex_only,2239179835.776388
pm25,lri,High SDI,2003,67474.13767544499,27400.275613213656,97023.44009390747,2.8345561015109113,1.1516951683633054,4.078960292654181,94.19466540659954,38.266754176406515,134.23547158539284,67474.13767544502,2.9103830456733704e-11,1840832.0699087959,point_estimate_sum_from_age_sex_only,2253928913.500714
pm25,lri,High SDI,2004,65559.98492572265,26536.3626133171,93477.7620003865,2.7001071127800182,1.0925536932521214,3.85671727241306,88.22869556576327,35.085602968574584,127.63973058642311,65559.98492572266,1.4551915228366852e-11,1759703.7795894924,point_estimate_sum_from_age_sex_only,2269102307.7854295
pm25,lri,High SDI,2005,66937.15686619992,26997.729761530125,95005.39859962172,2.651912257730071,1.0719947908691219,3.7787078638989873,84.15430713284867,33.100798548410594,122.48526192399197,66937.15686619989,-2.9103830456733704e-11,1734468.7991601226,point_estimate_sum_from_age_sex_only,2285896496.8151083
pm25,lri,High SDI,2006,64917.86623894945,25811.573890262316,92379.19114245138,2.502451271613842,0.9959960040790488,3.5479523623338336,78.2002540332163,30.618809843715436,111.59049609078609,64917.86623894946,7.275957614183426e-12,1649917.5847673411,point_estimate_sum_from_age_sex_only,2302737939.1761947
pm25,lri,High SDI,2007,65008.854982978846,25588.142066394717,92679.90312958587,2.421271140302219,0.9542296420750114,3.4407781075396553,74.29603176632098,29.064561840122874,105.36674109074971,65008.85498297889,4.3655745685100555e-11,1615475.2848044045,point_estimate_sum_from_age_sex_only,2321513324.4723034
pm25,lri,High SDI,2008,65590.09357698976,25624.071554102135,93931.67538383257,2.3593187600090926,0.9222932009999424,3.3706219249823834,71.2849662078752,28.00658425046772,102.17768116185778,65590.09357698976,0.0,1597481.7501506545,point_estimate_sum_from_age_sex_only,2341058988.687007
pm25,lri,High SDI,2009,65323.60072850405,25270.38190596845,93711.54340268619,2.28509008721263,0.8852861999455152,3.266716173424728,68.2900215117613,26.76643872232153,96.21460230913846,65323.60072850413,8.003553375601768e-11,1567017.2752407112,point_estimate_sum_from_age_sex_only,2360497587.0539675
pm25,lri,High SDI,2010,65710.1976231818,25089.658740064006,95431.00323305832,2.212064657586049,0.8460609546227573,3.2071742714295173,64.3645053305659,24.90415366697349,91.70039617434419,65710.19762318184,4.3655745685100555e-11,1519485.7482116125,point_estimate_sum_from_age_sex_only,2377703985.3183107
pm25,lri,High SDI,2011,67014.61010562253,25892.49268370013,97125.31608447738,2.179611569667108,0.8428913232861354,3.1521329466321033,61.91464207091202,24.08685729743448,88.39615379412973,67014.61010562247,-5.820766091346741e-11,1502620.8443957607,point_estimate_sum_from_age_sex_only,2393712959.891936
pm25,lri,High SDI,2012,68955.67384552705,26814.057449174918,100311.99044957258,2.1611418472615123,0.8399935636357909,3.141213681984844,60.13780963709195,23.343106514559526,85.89103021665319,68955.67384552708,2.9103830456733704e-11,1501313.3031031315,point_estimate_sum_from_age_sex_only,2409499560.72284
pm25,lri,High SDI,2013,70641.75903346854,27610.37183619735,102864.36075702414,2.149321816735959,0.8399393061897237,3.124669854959123,59.21311319918175,23.116918904684358,84.31552301377346,70641.75903346858,4.3655745685100555e-11,1516310.5833597311,point_estimate_sum_from_age_sex_only,2424791916.6757836
pm25,lri,High SDI,2014,72126.71399879633,28246.271185680274,105537.61241835862,2.129051970817165,0.8340774908253389,3.1027103341406557,57.810850984303315,22.64612178972803,83.17454086407304,72126.71399879635,1.4551915228366852e-11,1520338.4851992417,point_estimate_sum_from_age_sex_only,2440551928.4942884
pm25,lri,High SDI,2015,75247.0274010721,29569.34151318844,109979.29112021513,2.131431703937567,0.8372331939841771,3.1169182781701674,56.743108680090295,22.230091659097816,82.2059732884212,75247.02740107213,2.9103830456733704e-11,1543177.363338896,point_estimate_sum_from_age_sex_only,2457249982.106901
pm25,lri,High SDI,2016,75421.1953944806,29606.809211188956,110780.2356405313,2.079443517062065,0.8163491914459267,3.047821919456698,54.792002615920474,21.496886637406718,79.4126707388909,75421.19539448064,4.3655745685100555e-11,1531096.8769569448,point_estimate_sum_from_age_sex_only,2472626403.9237037
pm25,lri,High SDI,2017,74095.2470123082,28760.964863035148,109246.31646703018,1.9696011622855272,0.7650292137764882,2.8939411540864195,50.94449825671133,19.83613275004009,74.15768277954969,74095.24701230823,2.9103830456733704e-11,1464446.0771446798,point_estimate_sum_from_age_sex_only,2488092787.4131274
pm25,lri,High SDI,2018,72149.58153055215,27775.509828786155,106694.83526536693,1.8667208118698275,0.7193438455743622,2.7542769302089134,47.75683282963666,18.613133987315926,69.72688427342794,72149.58153055212,-2.9103830456733704e-11,1407640.362472783,point_estimate_sum_from_age_sex_only,2501864701.0035715
pm25,lri,High SDI,2019,69750.24808028084,26738.2237401494,103398.22939831423,1.760562329889934,0.6758340144881635,2.596914811597684,44.83092690219636,17.426371360773487,65.75363063049093,69750.24808028092,7.275957614183426e-11,1347212.2870548756,point_estimate_sum_from_age_sex_only,2514046105.8092775
pm25,lri,High SDI,2020,61354.353891784005,23243.863748036652,92710.88119462114,1.5050805176509754,0.5735683580004638,2.2609860218205853,37.26352513016381,14.607622468469092,54.81638881704519,61354.353891783976,-2.9103830456733704e-11,1165638.4592117777,point_estimate_sum_from_age_sex_only,2523685975.338847
pm25,lri,High SDI,2021,61176.08000719884,23186.54192350602,91820.95157438028,1.4690116722610789,0.5578905655448618,2.1885498372223027,35.95094873854629,14.256493512533726,52.68193079778431,61176.080007198856,1.4551915228366852e-11,1145327.1612040985,point_estimate_sum_from_age_sex_only,2530226036.823375
pm25,lri,Japan,1990,5163.944091156543,748.0792506970547,11372.681426011775,3.479339373000179,0.507764197575953,7.725449867941898,56.84363867745935,8.162147832130758,124.45215294777203,5163.94409115654,-3.637978807091713e-12,83522.51853324179,point_estimate_sum_from_age_sex_only,123687380.71854456
pm25,lri,Japan,1991,5387.724025573803,1221.8160388272595,10954.70918216867,3.4869259960815646,0.7934136471675833,7.11907785103171,56.89694885091047,12.919999749124397,114.33197418568237,5387.724025573805,1.8189894035458565e-12,86505.12220692472,point_estimate_sum_from_age_sex_only,124088766.3150704
pm25,lri,Japan,1992,5693.8616956807045,1443.1852971721241,11285.317341469534,3.5084329853359297,0.8920333353606333,6.919698247281611,57.39209465929203,14.669502450209409,115.8769393760099,5693.86169568071,5.4569682106375694e-12,90783.9025343393,point_estimate_sum_from_age_sex_only,124485056.12434383
pm25,lri,Japan,1993,6051.70951194581,1728.048376362328,12302.41528126765,3.5653569752361953,1.0213010980236077,7.222582814710342,58.25439779149938,16.54491961991811,120.41175603058856,6051.709511945805,-4.547473508864641e-12,95602.00708357703,point_estimate_sum_from_age_sex_only,124863051.408666
pm25,lri,Japan,1994,6136.327034230734,1498.4726730019447,12835.439920500075,3.4817066106844785,0.8532358302504334,7.265751123472546,56.1831807496001,13.85279529106637,118.65719168634514,6136.327034230734,0.0,95190.71741685721,point_estimate_sum_from_age_sex_only,125228640.87280193
pm25,lri,Japan,1995,6114.9975105833955,1178.6097477979533,12985.079522405911,3.3230964593527026,0.6363373075833315,7.052073999669801,53.62052099795874,10.43129112833677,115.16217843765207,6114.9975105833955,0.0,93403.2883116385,point_estimate_sum_from_age_sex_only,125585119.48926525
pm25,lri,Japan,1996,5635.258128772139,1469.5567480763034,11371.655294842625,2.9724825906948507,0.7747740775622685,6.00453589312905,48.001788091994314,12.472831050785297,95.73959413108977,5635.258128772145,6.366462912410498e-12,85698.94475204927,point_estimate_sum_from_age_sex_only,125861885.67257425
pm25,lri,Japan,1997,5866.764045181882,1798.5786917034711,11493.80207471408,2.9465210112146063,0.9048203732353686,5.779433609531078,47.47099859841054,14.337685121012216,92.4543365834203,5866.764045181884,2.7284841053187847e-12,88058.19942595219,point_estimate_sum_from_age_sex_only,126170352.28879893
pm25,lri,Japan,1998,6104.39054448042,2017.5244814407934,11553.673721813486,2.927520367535278,0.967928635940582,5.552173162353922,47.37039597585153,15.511271538641324,88.7437787538234,6104.3905444804195,-9.094947017729282e-13,90937.43649899008,point_estimate_sum_from_age_sex_only,126449840.49954873
pm25,lri,Japan,1999,6729.833595132321,2228.801270246313,13016.008743817449,3.049018743489376,1.0078510505868625,5.893742236766884,48.995243986382135,15.989115551568126,94.09795600542877,6729.8335951323215,9.094947017729282e-13,98877.62085855856,point_estimate_sum_from_age_sex_only,126724322.5087655
pm25,lri,Japan,2000,6355.101269444816,1639.0518022965996,12450.225669349296,2.7791266543496933,0.7163540764171283,5.445978911343149,44.480436052979194,11.374658855462807,86.80684796865349,6355.101269444817,9.094947017729282e-13,92804.91928787719,point_estimate_sum_from_age_sex_only,126912169.89019299
pm25,lri,Japan,2001,6168.781101926451,1986.2088904308596,11214.088218725356,2.568731501437123,0.8288087994808829,4.6793905799698505,40.78754079411513,13.852107034538347,73.11865859908274,6168.781101926449,-1.8189894035458565e-12,88854.13946087738,point_estimate_sum_from_age_sex_only,127128186.8359954
pm25,lri,Japan,2002,6163.494037957873,2206.301442012915,10706.551854828316,2.451546337930285,0.8767611375212129,4.258238450979371,38.98177022628696,14.042651992867858,67.48750735417882,6163.494037957876,2.7284841053187847e-12,87974.2270079903,point_estimate_sum_from_age_sex_only,127314335.71486366
pm25,lri,Japan,2003,6442.845966235603,2318.5440110375134,11375.2857027748,2.431190281988861,0.8797312641669768,4.292498491531856,38.45890624671614,14.603164922715727,66.95904530993889,6442.845966235605,2.7284841053187847e-12,90667.23660666942,point_estimate_sum_from_age_sex_only,127485612.24058975
pm25,lri,Japan,2004,6515.600762296141,2215.3411512796883,11442.058171068096,2.3537803009764504,0.8070760014645948,4.123614845077974,36.95443348356949,13.734478094969878,63.790710932558945,6515.6007622961415,9.094947017729282e-13,90527.03731446447,point_estimate_sum_from_age_sex_only,127595824.69688325
pm25,lri,Japan,2005,7061.197361909257,2160.4930680227417,12232.309848994402,2.3994900216427535,0.7365527553203617,4.141677579216525,37.72226667515701,11.724353861234416,64.27394652595774,7061.197361909259,1.8189894035458565e-12,96815.70211637659,point_estimate_sum_from_age_sex_only,127725380.84582856
pm25,lri,Japan,2006,7095.587317470261,2553.258268179466,11685.723282731935,2.3125851986809067,0.8362970798751576,3.808291512779675,36.25814992242604,13.540372843658956,58.82742141706459,7095.58731747026,-9.094947017729282e-13,96537.0122225032,point_estimate_sum_from_age_sex_only,127776549.76262458
pm25,lri,Japan,2007,7336.969354116052,2751.478657649994,11661.685056591346,2.2822200360126583,0.8607754495485029,3.623142543115328,35.95833926516426,13.809596490275904,56.41365317016581,7336.969354116053,9.094947017729282e-13,99112.6692290619,point_estimate_sum_from_age_sex_only,127857522.57816195
pm25,lri,Japan,2008,7699.292679048523,2835.952049040011,11607.565366011893,2.2779793228393985,0.8422857206952462,3.4349064030592484,35.84857689028069,13.497746418389333,53.89378617019632,7699.29267904852,-2.7284841053187847e-12,102889.01862643899,point_estimate_sum_from_age_sex_only,127933834.11801204
pm25,lri,Japan,2009,7778.993635296881,2780.2695812605552,11687.649797222424,2.2217812596197093,0.7975431301666237,3.34863584173879,34.94140573424032,12.786056678187167,52.559618130542944,7778.993635296886,5.4569682106375694e-12,103288.07279836884,point_estimate_sum_from_age_sex_only,127942428.07673
pm25,lri,Japan,2010,8311.671836625002,2882.4193086256782,12667.520354265034,2.2514073779695227,0.7793551275069578,3.434337464054014,35.434526316355935,12.6395412278837,53.934394564554694,8311.671836624997,-5.4569682106375694e-12,109118.05376019083,point_estimate_sum_from_age_sex_only,127965040.22379115
pm25,lri,Japan,2011,8863.935222236685,3121.560164741744,13313.807121328397,2.2957196254133607,0.8201228681526981,3.442198832565847,36.318616685074616,13.35201148661412,54.32617109976459,8863.935222236678,-7.275957614183426e-12,115609.90676954814,point_estimate_sum_from_age_sex_only,127910788.72815394
pm25,lri,Japan,2012,9160.343516952382,3282.922434551421,13755.401477184918,2.271519283086161,0.827160498745947,3.4031534246480644,35.73936431590312,13.42513233960307,53.35161489337272,9160.343516952384,1.8189894035458565e-12,118151.8966938486,point_estimate_sum_from_age_sex_only,127795471.72886768
pm25,lri,Japan,2013,9310.014057906037,3394.1953792623835,13973.6027804355,2.232907250836064,0.8313960271716688,3.345563988674322,35.05521234151482,13.477143755007173,52.292237352634665,9310.014057906039,1.8189894035458565e-12,119434.11393692333,point_estimate_sum_from_age_sex_only,127632700.66150796
pm25,lri,Japan,2014,9277.750147199275,3409.6889956246814,14022.150886238775,2.164792741364399,0.8147918791032251,3.2691518197920293,34.11513200587699,13.316275361309984,51.4773241485435,9277.750147199284,9.094947017729282e-12,118585.11073953728,point_estimate_sum_from_age_sex_only,127454103.51162517
pm25,lri,Japan,2015,9319.825443457104,3469.792361472332,14317.949256210537,2.0894850322723904,0.79829155787905,3.199998391360486,32.638701002896454,12.838707375777698,49.82534387176895,9319.82544345711,5.4569682106375694e-12,117557.50596230643,point_estimate_sum_from_age_sex_only,127298813.81678088
pm25,lri,Japan,2016,8886.947995856459,3238.4298593996655,13582.592927214333,1.9251894715599038,0.7219462632449072,2.925344495318906,30.16424044613038,11.814386432110977,46.083040158933436,8886.947995856464,5.4569682106375694e-12,111325.74728638939,point_estimate_sum_from_age_sex_only,127125420.36827952
pm25,lri,Japan,2017,7811.720704390791,2776.7023058470727,12020.944993034096,1.6075387123365015,0.5885205805073781,2.463663200786532,24.6994208989643,9.536679168059877,37.885081092547956,7811.720704390795,3.637978807091713e-12,95913.65961235228,point_estimate_sum_from_age_sex_only,126953668.61357026
pm25,lri,Japan,2018,7115.779467860963,2528.406923622298,11104.400156181771,1.4224072670466907,0.5117946902211297,2.1987023127024394,21.988533803670478,8.357123323618051,34.01222182952748,7115.779467860966,2.7284841053187847e-12,87114.9024201144,point_estimate_sum_from_age_sex_only,126695302.30836034
pm25,lri,Japan,2019,6556.717356789095,2352.003945831572,10306.308706756246,1.280221448870513,0.46636822612879697,2.006554303916237,20.082434467853457,7.5314484918717195,31.267299050013126,6556.717356789098,2.7284841053187847e-12,80274.03795659803,point_estimate_sum_from_age_sex_only,126394432.30613585
pm25,lri,Japan,2020,5407.73065471257,1971.9192411036097,8652.536811353802,1.0482963181397484,0.3898154311146989,1.6761001808463052,16.443994785359145,6.323580019303198,26.247027343001896,5407.730654712564,-6.366462912410498e-12,66682.35062806758,point_estimate_sum_from_age_sex_only,125947312.55671957
pm25,lri,Japan,2021,5263.73890858753,1956.8070962843485,8272.343693922441,0.9933540437617773,0.3766246905408537,1.5632575593067601,15.404376567882997,6.010243158020605,24.146830148705963,5263.738908587536,5.4569682106375694e-12,64568.06956661675,point_estimate_sum_from_age_sex_only,125509256.85290575
pm25,lri,Republic of Korea,1990,765.7623821375913,233.06602465972253,1476.7905828860519,3.415675732680979,0.9960324016355562,6.816009122852586,84.71999176403413,25.212758297459583,163.4105912778915,765.7623821375911,-2.2737367544323206e-13,26307.218912290416,point_estimate_sum_from_age_sex_only,44563740.97152461
pm25,lri,Republic of Korea,1991,734.0998557375744,261.8479933164355,1331.9623756995907,3.1899027913108093,1.1307962390101391,5.80016778500805,77.27158950456781,27.675826378392543,139.1459089227536,734.0998557375742,-2.2737367544323206e-13,24241.679354320288,point_estimate_sum_from_age_sex_only,44925562.26288035
pm25,lri,Republic of Korea,1992,695.6610984606777,247.40477188048877,1278.4847815826065,2.948449448874364,1.0619963885288055,5.4476759087955315,70.13198520099073,24.38622426553135,125.0718331006586,695.661098460678,2.2737367544323206e-13,22300.404705523553,point_estimate_sum_from_age_sex_only,45205443.00759877
pm25,lri,Republic of Korea,1993,669.5083443148195,233.66516534687855,1214.5729814393876,2.7582532672949305,0.9820452370244342,5.0411129993206805,64.26392294487985,22.229357914860945,114.65539815066549,669.5083443148195,0.0,20692.058145959003,point_estimate_sum_from_age_sex_only,45439632.56447091
pm25,lri,Republic of Korea,1994,661.0329384519339,217.7537437156828,1203.5648459483268,2.6440750288195263,0.8913935285969518,4.826673725117015,60.31598592084472,19.8958581266903,109.95229823311519,661.0329384519345,5.684341886080801e-13,19679.664069336315,point_estimate_sum_from_age_sex_only,45644271.18965092
pm25,lri,Republic of Korea,1995,642.4262477178604,197.41910459459464,1225.5632513046019,2.4856240160803678,0.7577164671958592,4.855993917644332,55.789679530499264,16.968153072409198,105.46078816981502,642.4262477178603,-1.1368683772161603e-13,18490.3108377854,point_estimate_sum_from_age_sex_only,45850243.689229086
pm25,lri,Republic of Korea,1996,635.1846590512183,205.9145703574423,1161.535850247261,2.373905157607073,0.788880036160145,4.277786123623945,52.453140967589874,17.023841873766408,96.34481002189523,635.1846590512187,3.410605131648481e-13,17692.646718409957,point_estimate_sum_from_age_sex_only,46095707.98909502
pm25,lri,Republic of Korea,1997,657.8622099183829,212.92686900947203,1162.9294496221407,2.3683422678008363,0.7701873284952554,4.147242725894564,50.802559820680166,16.648505587837477,87.87555065203428,657.862209918383,1.1368683772161603e-13,17424.910801211925,point_estimate_sum_from_age_sex_only,46362228.713939995
pm25,lri,Republic of Korea,1998,677.3492440485004,227.14333241435122,1169.9075938370531,2.3704832281909005,0.7684670114320824,4.0994670982105985,49.174704222123296,16.955719811870747,82.50332998753784,677.3492440485011,6.821210263296962e-13,17082.81777791073,point_estimate_sum_from_age_sex_only,46638317.28874328
pm25,lri,Republic of Korea,1999,690.1073697339003,243.4073102722757,1145.0559914287396,2.354308882298845,0.8253311374379707,3.8514004744241483,47.04316237143535,16.998317613327917,77.03725025854398,690.1073697339009,5.684341886080801e-13,16532.590172983917,point_estimate_sum_from_age_sex_only,46921624.556861214
pm25,lri,Republic of Korea,2000,687.3999035836356,221.9079803480446,1125.0814607966117,2.2973339043506282,0.7466245820984158,3.7570988746855876,44.8770854754608,15.621503843526558,73.89071567821937,687.3999035836355,-1.1368683772161603e-13,15947.563123635991,point_estimate_sum_from_age_sex_only,47192897.231289364
pm25,lri,Republic of Korea,2001,676.5233025713113,248.14318408492954,1094.6001077699564,2.1892288815723018,0.8088202730011022,3.5393933246775977,42.17570547704849,15.221185905768369,67.51533874998728,676.5233025713112,-1.1368683772161603e-13,15195.778653994834,point_estimate_sum_from_age_sex_only,47440017.74415988
pm25,lri,Republic of Korea,2002,681.7745321345172,262.70361390980486,1042.2132884008445,2.1216264540638865,0.8075564885308156,3.276699537530287,39.88709912662587,15.456254222405454,61.98023673631359,681.7745321345174,1.1368683772161603e-13,14638.724612841532,point_estimate_sum_from_age_sex_only,47658627.60904223
pm25,lri,Republic of Korea,2003,694.2240281294361,276.9464113432861,1054.9065506099414,2.091490402528455,0.824090706652779,3.2240291563089687,38.28022170889369,15.379248389762399,58.10373160775862,694.2240281294361,0.0,14355.81139233323,point_estimate_sum_from_age_sex_only,47853830.14782321
pm25,lri,Republic of Korea,2004,723.0385818463172,291.7444874719918,1072.3428495453459,2.0977559845130433,0.8237846642682046,3.2074443268937394,37.090736324229084,14.946629693844294,54.94803511295425,723.0385818463172,0.0,14322.686108005382,point_estimate_sum_from_age_sex_only,48044208.004588224
pm25,lri,Republic of Korea,2005,770.819958471118,286.5651511710636,1210.364246878224,2.1426126925221283,0.7658963823287437,3.4204856742077,36.52197046160001,14.023108783533589,56.573155283232936,770.8199584711188,7.958078640513122e-13,14605.42205340549,point_estimate_sum_from_age_sex_only,48243481.18698293
pm25,lri,Republic of Korea,2006,835.5468287704279,317.38977287188027,1262.3619268033624,2.212069465094355,0.8200455585437203,3.364796444202384,36.540836081201604,14.412870127948938,54.83989639238628,835.546828770428,1.1368683772161603e-13,15221.548367878488,point_estimate_sum_from_age_sex_only,48465698.27977774
pm25,lri,Republic of Korea,2007,932.5780845130315,346.5861261696608,1365.6422980580155,2.3342558375308236,0.8476740948118398,3.4519361962378188,37.568685584459914,14.551004295617759,54.68896926230506,932.5780845130315,0.0,16424.099088382318,point_estimate_sum_from_age_sex_only,48725494.27891424
pm25,lri,Republic of Korea,2008,1046.9049645496304,377.8846836240831,1554.900798873287,2.4813989180552944,0.8947187809251319,3.6630230444896474,39.18641363081426,14.777460217718914,56.69632939456083,1046.9049645496314,9.094947017729282e-13,17983.03456622355,point_estimate_sum_from_age_sex_only,49024033.80343922
pm25,lri,Republic of Korea,2009,1187.5767180258724,441.42957027203886,1696.44247054246,2.666518913088189,0.9973359741113178,3.8005750403907914,41.37679585570174,15.62701204466094,59.75829553217332,1187.5767180258729,4.547473508864641e-13,19957.509705797802,point_estimate_sum_from_age_sex_only,49377163.33625121
pm25,lri,Republic of Korea,2010,1383.4201363229574,524.2189413508003,2038.283079781328,2.924064320843749,1.1117776329767293,4.288061057419007,44.409723973266644,16.8858073882098,64.90762208383222,1383.4201363229563,-1.1368683772161603e-12,22577.410156498907,point_estimate_sum_from_age_sex_only,49796917.23386165
pm25,lri,Republic of Korea,2011,1588.8846757121025,595.6897302847556,2318.262741612255,3.187722340134667,1.1807972905637296,4.6756997585833675,47.38791111557834,17.839950055582772,69.1433894313639,1588.884675712102,-4.547473508864641e-13,25269.590934367472,point_estimate_sum_from_age_sex_only,50289049.72449591
pm25,lri,Republic of Korea,2012,1880.5372863064392,734.2339815208959,2735.1442074155198,3.5027491879489125,1.350705016461246,5.153422307767378,51.11722308107274,19.91794239086561,75.08946615221997,1880.5372863064408,1.5916157281026244e-12,29030.163324359975,point_estimate_sum_from_age_sex_only,50826446.06738461
pm25,lri,Republic of Korea,2013,2115.4888406051723,843.3499981628564,3116.4500249781204,3.7510416313478148,1.483949227791319,5.580517284112987,54.08751356486956,21.47106008494261,79.83871624885214,2115.488840605172,-4.547473508864641e-13,32223.21094866005,point_estimate_sum_from_age_sex_only,51344148.402991936
pm25,lri,Republic of Korea,2014,2371.0921072090614,967.1820387655512,3559.2975362696225,3.9791290423896304,1.598068474064229,6.013842824424946,56.62811641734007,23.193467587772886,84.04862697545254,2371.0921072090605,-9.094947017729282e-13,35484.65660948754,point_estimate_sum_from_age_sex_only,51818217.577897824
pm25,lri,Republic of Korea,2015,2714.7081101790277,1107.2898525044961,4035.8364258634474,4.281635920289031,1.7210429898896575,6.378930832397889,60.013356888320395,24.95648434943906,89.63697928370065,2714.708110179027,-9.094947017729282e-13,39652.62434672224,point_estimate_sum_from_age_sex_only,52197231.01916416
pm25,lri,Republic of Korea,2016,2963.853564791119,1209.2591290216976,4390.2995595616285,4.450947434697706,1.7859158362545993,6.674339232103786,61.658692061060755,25.217803930269806,91.65258724673467,2963.85356479112,9.094947017729282e-13,42571.83049174438,point_estimate_sum_from_age_sex_only,52411155.54350476
pm25,lri,Republic of Korea,2017,3183.8900307351855,1264.6832743491846,4731.34683705486,4.473112505015754,1.7673149232828742,6.642282141898292,61.403078463961144,24.579997789710575,90.67586322377421,3183.8900307351846,-9.094947017729282e-13,44847.593720082696,point_estimate_sum_from_age_sex_only,52502638.14170898
pm25,lri,Republic of Korea,2018,3361.554073661364,1318.3622736588388,4867.673759371879,4.4519280212418675,1.7427403818738445,6.445734489461729,60.72552922308405,24.005703592112518,88.37637634690537,3361.5540736613643,4.547473508864641e-13,46622.79826422504,point_estimate_sum_from_age_sex_only,52493354.14723622
pm25,lri,Republic of Korea,2019,3395.950526463243,1304.4969607343528,4961.457396717623,4.315897536908723,1.6519654778002546,6.290161173427168,58.859552680914426,22.97277261184073,86.33479728537934,3395.9505264632444,1.3642420526593924e-12,46917.004854420506,point_estimate_sum_from_age_sex_only,52390584.32615163
pm25,lri,Republic of Korea,2020,3092.4739949203167,1216.5280392309494,4684.797900945289,3.7299355491269455,1.4689765039218483,5.691926765791638,49.86968058209905,19.661032441312024,75.4494502600511,3092.4739949203154,-1.3642420526593924e-12,41777.32083731207,point_estimate_sum_from_age_sex_only,52256106.61344889
pm25,lri,Republic of Korea,2021,3241.511099540596,1272.9893309150673,4866.650378563267,3.761926466467033,1.4797624483628127,5.642442852716807,50.08355827640506,19.709115845767702,75.56238773790572,3241.511099540594,-2.2737367544323206e-12,43407.79653324078,point_estimate_sum_from_age_sex_only,52083507.14753975
